app,policy_area,metric,period,value
Instagram,Suicide and Self-Injury,Content Restored with appeal,2018Q3,N/A
Instagram,Suicide and Self-Injury,Content Restored with appeal,2018Q4,N/A
Instagram,Suicide and Self-Injury,Content Restored with appeal,2019Q1,N/A
Instagram,Suicide and Self-Injury,Content Restored with appeal,2019Q2,N/A
Instagram,Suicide and Self-Injury,Content Restored with appeal,2019Q3,N/A
Instagram,Suicide and Self-Injury,Content Restored with appeal,2019Q4,N/A
Instagram,Suicide and Self-Injury,Content Restored with appeal,2020Q1,"4,500"
Instagram,Suicide and Self-Injury,Content Restored with appeal,2020Q2,0
Instagram,Suicide and Self-Injury,Content Restored with appeal,2020Q3,0
Instagram,Suicide and Self-Injury,Content Restored with appeal,2020Q4,0
Instagram,Suicide and Self-Injury,Content Restored with appeal,2021Q1,0
Instagram,Suicide and Self-Injury,Content Restored with appeal,2021Q2,0
Instagram,Suicide and Self-Injury,Content Restored with appeal,2021Q3,0
Instagram,Suicide and Self-Injury,Content Restored with appeal,2021Q4,0
Instagram,Suicide and Self-Injury,Content Restored with appeal,2022Q1,0
Instagram,Suicide and Self-Injury,Content Restored with appeal,2022Q2,"79,200"
Instagram,Violence And Incitement,Content Restored with appeal,2017Q4,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2018Q1,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2018Q2,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2018Q3,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2018Q4,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2019Q1,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2019Q2,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2019Q3,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2019Q4,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2020Q1,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2020Q2,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2020Q3,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2020Q4,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2021Q1,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2021Q2,N/A
Instagram,Violence And Incitement,Content Restored with appeal,2021Q3,0
Instagram,Violence And Incitement,Content Restored with appeal,2021Q4,0
Instagram,Violence And Incitement,Content Restored with appeal,2022Q1,0
Instagram,Violence And Incitement,Content Restored with appeal,2022Q2,"54,300"
Instagram,Violent & Graphic Content,Content Restored with appeal,2017Q4,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2018Q1,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2018Q2,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2018Q3,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2018Q4,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2019Q1,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2019Q2,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2019Q3,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2019Q4,N/A
Instagram,Violent & Graphic Content,Content Restored with appeal,2020Q1,500
Instagram,Violent & Graphic Content,Content Restored with appeal,2020Q2,0
Instagram,Violent & Graphic Content,Content Restored with appeal,2020Q3,0
Instagram,Violent & Graphic Content,Content Restored with appeal,2020Q4,0
Instagram,Violent & Graphic Content,Content Restored with appeal,2021Q1,0
Instagram,Violent & Graphic Content,Content Restored with appeal,2021Q2,0
Instagram,Violent & Graphic Content,Content Restored with appeal,2021Q3,0
Instagram,Violent & Graphic Content,Content Restored with appeal,2021Q4,0
Instagram,Violent & Graphic Content,Content Restored with appeal,2022Q1,0
Instagram,Violent & Graphic Content,Content Restored with appeal,2022Q2,"19,700"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2017Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2018Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2018Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2018Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2018Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2019Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2019Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2019Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2019Q4,N/A
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2020Q1,"10,100"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2020Q2,"1,500"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2020Q3,"1,500"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2020Q4,"141,300"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2021Q1,"264,500"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2021Q2,"149,800"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2021Q3,"159,200"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2021Q4,"227,900"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2022Q1,"183,800"
Instagram,Adult Nudity & Sexual Activity,Content Restored without appeal,2022Q2,"80,300"
Instagram,Bullying & Harassment,Content Restored without appeal,2017Q4,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2018Q1,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2018Q2,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2018Q3,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2018Q4,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2019Q1,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2019Q2,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2019Q3,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2019Q4,N/A
Instagram,Bullying & Harassment,Content Restored without appeal,2020Q1,"2,700"
Instagram,Bullying & Harassment,Content Restored without appeal,2020Q2,"10,800"
Instagram,Bullying & Harassment,Content Restored without appeal,2020Q3,"176,500"
Instagram,Bullying & Harassment,Content Restored without appeal,2020Q4,"43,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2021Q1,"52,700"
Instagram,Bullying & Harassment,Content Restored without appeal,2021Q2,"21,400"
Instagram,Bullying & Harassment,Content Restored without appeal,2021Q3,"91,500"
Instagram,Bullying & Harassment,Content Restored without appeal,2021Q4,"182,100"
Instagram,Bullying & Harassment,Content Restored without appeal,2022Q1,"215,800"
Instagram,Bullying & Harassment,Content Restored without appeal,2022Q2,"18,100"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2017Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2018Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2018Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2018Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2018Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2019Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2019Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2019Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2019Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2020Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2020Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2020Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2020Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2021Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2021Q2,"4,500"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2021Q3,"168,300"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2021Q4,"13,600"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2022Q1,"10,700"
Instagram,Child Endangerment: Nudity and Physical Abuse,Content Restored without appeal,2022Q2,"5,800"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2017Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2018Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2018Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2018Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2018Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2019Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2019Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2019Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2019Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q2,300
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q3,300
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q4,"1,600"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q1,"154,200"
Instagram,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q2,400
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2017Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q2,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q3,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q4,N/A
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q1,200
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q2,20
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q3,700
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q4,"2,900"
Instagram,Child Nudity & Sexual Exploitation,Content Restored without appeal,2021Q1,"3,500"
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2019Q1,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2019Q2,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2019Q3,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2019Q4,N/A
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2020Q1,300
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2020Q2,600
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2020Q3,700
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2020Q4,"1,800"
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2021Q1,"6,500"
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2021Q2,"2,200"
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2021Q3,"3,700"
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2021Q4,"7,500"
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2022Q1,"31,200"
Instagram,Dangerous Orgs: Organized Hate,Content Restored without appeal,2022Q2,"6,200"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2017Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2018Q1,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2018Q2,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2018Q3,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2018Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2019Q1,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2019Q2,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2019Q3,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2019Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2020Q1,200
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2020Q2,20
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2020Q3,90
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2020Q4,10
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2021Q1,60
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2021Q2,"1,100"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2021Q3,"3,500"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2021Q4,"4,000"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2022Q1,"84,900"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2022Q2,"4,500"
Instagram,Hate Speech,Content Restored without appeal,2017Q4,N/A
Instagram,Hate Speech,Content Restored without appeal,2018Q1,N/A
Instagram,Hate Speech,Content Restored without appeal,2018Q2,N/A
Instagram,Hate Speech,Content Restored without appeal,2018Q3,N/A
Instagram,Hate Speech,Content Restored without appeal,2018Q4,N/A
Instagram,Hate Speech,Content Restored without appeal,2019Q1,N/A
Instagram,Hate Speech,Content Restored without appeal,2019Q2,N/A
Instagram,Hate Speech,Content Restored without appeal,2019Q3,N/A
Instagram,Hate Speech,Content Restored without appeal,2019Q4,N/A
Instagram,Hate Speech,Content Restored without appeal,2020Q1,"1,600"
Instagram,Hate Speech,Content Restored without appeal,2020Q2,"20,900"
Instagram,Hate Speech,Content Restored without appeal,2020Q3,"22,400"
Instagram,Hate Speech,Content Restored without appeal,2020Q4,"35,700"
Instagram,Hate Speech,Content Restored without appeal,2021Q1,"43,900"
Instagram,Hate Speech,Content Restored without appeal,2021Q2,"30,800"
Instagram,Hate Speech,Content Restored without appeal,2021Q3,"43,100"
Instagram,Hate Speech,Content Restored without appeal,2021Q4,"63,600"
Instagram,Hate Speech,Content Restored without appeal,2022Q1,"56,700"
Instagram,Hate Speech,Content Restored without appeal,2022Q2,"14,100"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2017Q4,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2018Q1,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2018Q2,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2018Q3,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2018Q4,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2019Q1,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2019Q2,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2019Q3,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2019Q4,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2020Q1,"2,400"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2020Q2,"18,400"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2020Q3,"22,900"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2020Q4,"62,100"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2021Q1,"28,500"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2021Q2,"19,600"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2021Q3,"35,600"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2021Q4,"27,600"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2022Q1,"45,000"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2022Q2,"5,200"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2017Q4,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2018Q1,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2018Q2,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2018Q3,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2018Q4,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2019Q1,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2019Q2,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2019Q3,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2019Q4,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2020Q1,40
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2020Q2,400
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2020Q3,200
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2020Q4,800
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2021Q1,"1,400"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2021Q2,"1,800"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2021Q3,"7,800"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2021Q4,"21,700"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2022Q1,"15,400"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2022Q2,"6,200"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2017Q4,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2018Q1,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2018Q2,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2018Q3,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2018Q4,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2019Q1,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2019Q2,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2019Q3,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2019Q4,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2020Q1,"1,300"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2020Q2,30
Instagram,Suicide and Self-Injury,Content Restored without appeal,2020Q3,"48,000"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2020Q4,"276,500"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2021Q1,"119,700"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2021Q2,"79,300"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2021Q3,"10,600"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2021Q4,600
Instagram,Suicide and Self-Injury,Content Restored without appeal,2022Q1,"49,400"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2022Q2,"39,800"
Instagram,Violence And Incitement,Content Restored without appeal,2017Q4,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2018Q1,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2018Q2,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2018Q3,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2018Q4,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2019Q1,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2019Q2,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2019Q3,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2019Q4,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2020Q1,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2020Q2,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2020Q3,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2020Q4,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2021Q1,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2021Q2,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2021Q3,"21,400"
Instagram,Violence And Incitement,Content Restored without appeal,2021Q4,"49,900"
Instagram,Violence And Incitement,Content Restored without appeal,2022Q1,"53,100"
Instagram,Violence And Incitement,Content Restored without appeal,2022Q2,"9,900"
Instagram,Violent & Graphic Content,Content Restored without appeal,2017Q4,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2018Q1,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2018Q2,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2018Q3,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2018Q4,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2019Q1,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2019Q2,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2019Q3,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2019Q4,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2020Q1,300
Instagram,Violent & Graphic Content,Content Restored without appeal,2020Q2,200
Instagram,Violent & Graphic Content,Content Restored without appeal,2020Q3,100
Instagram,Violent & Graphic Content,Content Restored without appeal,2020Q4,"3,300"
Instagram,Violent & Graphic Content,Content Restored without appeal,2021Q1,"10,800"
Instagram,Violent & Graphic Content,Content Restored without appeal,2021Q2,"10,600"
Instagram,Violent & Graphic Content,Content Restored without appeal,2021Q3,"21,200"
Instagram,Violent & Graphic Content,Content Restored without appeal,2021Q4,"2,500,000"
Instagram,Violent & Graphic Content,Content Restored without appeal,2022Q1,"31,400"
Instagram,Violent & Graphic Content,Content Restored without appeal,2022Q2,"1,100,000"
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2019Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2019Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2019Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2019Q4,92.90%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2020Q1,93.70%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2020Q2,94.40%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2020Q3,93.30%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2020Q4,96.30%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2021Q1,96.20%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2021Q2,96.70%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2021Q3,95.40%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2021Q4,94.30%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2022Q1,94.00%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2022Q2,94.30%
Instagram,Bullying & Harassment,Proactive rate,2019Q1,N/A
Instagram,Bullying & Harassment,Proactive rate,2019Q2,N/A
Instagram,Bullying & Harassment,Proactive rate,2019Q3,N/A
Instagram,Bullying & Harassment,Proactive rate,2019Q4,36.20%
Instagram,Bullying & Harassment,Proactive rate,2020Q1,35.00%
Instagram,Bullying & Harassment,Proactive rate,2020Q2,44.40%
Instagram,Bullying & Harassment,Proactive rate,2020Q3,59.50%
Instagram,Bullying & Harassment,Proactive rate,2020Q4,79.90%
Instagram,Bullying & Harassment,Proactive rate,2021Q1,78.60%
Instagram,Bullying & Harassment,Proactive rate,2021Q2,71.50%
Instagram,Bullying & Harassment,Proactive rate,2021Q3,83.20%
Instagram,Bullying & Harassment,Proactive rate,2021Q4,82.10%
Instagram,Bullying & Harassment,Proactive rate,2022Q1,83.80%
Instagram,Bullying & Harassment,Proactive rate,2022Q2,87.40%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2019Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2019Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2019Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2019Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2020Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2020Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2020Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2020Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2021Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2021Q2,95.80%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2021Q3,92.30%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2021Q4,95.30%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2022Q1,93.80%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2022Q2,93.40%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2019Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2019Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2019Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2019Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2020Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2020Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2020Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2020Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2021Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2021Q2,96.30%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2021Q3,96.30%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2021Q4,97.30%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2022Q1,92.50%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2022Q2,94.90%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2019Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2019Q2,92.40%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2019Q3,94.60%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2019Q4,96.70%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2020Q1,97.70%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2020Q2,91.30%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2020Q3,97.30%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2020Q4,97.90%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2021Q1,98.10%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2019Q1,N/A
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2019Q2,N/A
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2019Q3,N/A
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2019Q4,56.30%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2020Q1,68.30%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2020Q2,77.80%
